@RELATION digits
@Attribute 0 numeric
@Attribute 1 numeric
@Attribute 2 numeric
@Attribute 3 numeric
@Attribute 4 numeric
@Attribute 5 numeric
@Attribute 6 numeric
@Attribute 7 numeric
@Attribute 8 numeric
@Attribute 9 numeric
@Attribute 10 numeric
@Attribute 11 numeric
@Attribute 12 numeric
@Attribute 13 numeric
@Attribute 14 numeric
@Attribute 15 numeric
@Attribute 16 numeric
@Attribute 17 numeric
@Attribute 18 numeric
@Attribute 19 numeric
@Attribute 20 numeric
@Attribute 21 numeric
@Attribute 22 numeric
@Attribute 23 numeric
@Attribute 24 numeric
@Attribute 25 numeric
@Attribute 26 numeric
@Attribute 27 numeric
@Attribute 28 numeric
@Attribute 29 numeric
@Attribute 30 numeric
@Attribute 31 numeric
@Attribute 32 numeric
@Attribute 33 numeric
@Attribute 34 numeric
@Attribute 35 numeric
@Attribute 36 numeric
@Attribute 37 numeric
@Attribute 38 numeric
@Attribute 39 numeric
@Attribute 40 numeric
@Attribute 41 numeric
@Attribute 42 numeric
@Attribute 43 numeric
@Attribute 44 numeric
@Attribute 45 numeric
@Attribute 46 numeric
@Attribute 47 numeric
@Attribute 48 numeric
@Attribute 49 numeric
@Attribute 50 numeric
@Attribute 51 numeric
@Attribute 52 numeric
@Attribute 53 numeric
@Attribute 54 numeric
@Attribute 55 numeric
@Attribute 56 numeric
@Attribute 57 numeric
@Attribute 58 numeric
@Attribute 59 numeric
@Attribute class {label0,label1,label2,label3,label4,label5,label6,label7,label8,label9}
@DATA
0.06872205,0.04745143,0.035965987,0.075188786,0.08942408,0.10198196,0.10351175,0.07560156,0.057758383,0.05459398,0.053345453,0.04779473,0.043749608,0.04278544,0.042174894,0.043617047,0.045589168,0.04747498,0.046775185,0.046441913,0.045605954,0.045936566,0.047999617,0.050415717,0.049568158,0.043345597,0.037159186,0.036739364,0.05062683,0.07162655,0.050223995,0.031500164,0.028186727,0.019835493,0.017974336,0.016865827,0.01327805,0.0139707355,0.014712646,0.015813489,0.016285073,0.020127773,0.020054623,0.027790032,0.034967344,0.114704505,0.10826093,0.09934211,0.09636742,0.08909847,0.08625748,0.08362096,0.08040324,0.07945354,0.08382177,0.090617895,0.09938734,0.015242768,0.018682208,0.0070592538,label1
0.0289356,0.03855429,0.047032442,0.052910626,0.043056037,0.037771095,0.03583099,0.03780078,0.039986573,0.040945485,0.04000909,0.031863153,0.025520604,0.028523628,0.028116597,0.029078031,0.030392777,0.02769374,0.035081387,0.034831434,0.034204464,0.034452423,0.03599971,0.033610478,0.041306797,0.04695773,0.058835376,0.048985817,0.037970122,0.022383299,0.10044799,0.088200465,0.07986239,0.07537487,0.053923003,0.037104823,0.029875612,0.027941471,0.029425291,0.031626977,0.032570146,0.028178884,0.032087397,0.031760037,0.031082084,0.030587869,0.028869582,0.023179825,0.022485731,0.023759592,0.023001995,0.019511556,0.021440864,0.026484514,0.03352871,0.04228835,0.062945314,0.060971074,0.060717177,0.028237015,label0
0.06872205,0.050417144,0.04426583,0.07240402,0.086112075,0.09820484,0.10351175,0.07980165,0.062201336,0.05459398,0.053345453,0.04779473,0.043749608,0.04278544,0.042174894,0.043617047,0.045589168,0.04747498,0.046775185,0.046441913,0.045605954,0.045936566,0.047999617,0.050415717,0.049568158,0.043345597,0.037159186,0.039800975,0.053791005,0.07610321,0.050223995,0.031500164,0.032884516,0.02776969,0.017974336,0.016865827,0.016597563,0.0139707355,0.014712646,0.015813489,0.016285073,0.020127773,0.032087397,0.03573004,0.116557814,0.114704505,0.10826093,0.09934211,0.09636742,0.08909847,0.08625748,0.08362096,0.08040324,0.07945354,0.08382177,0.090617895,0.01987747,0.015242768,0.018682208,0.0070592538,label1
0.0361695,0.044485714,0.05256567,0.058480166,0.04636804,0.037771095,0.03981221,0.046200953,0.044429526,0.04549498,0.044454545,0.03982894,0.043749608,0.04991635,0.05271862,0.06542557,0.09497743,0.08703747,0.07016277,0.030961275,0.01900248,0.022968283,0.027999775,0.03781179,0.049568158,0.061406262,0.07741497,0.058170658,0.047462653,0.022383299,0.050223995,0.06930036,0.06576903,0.07140777,0.07189734,0.05397065,0.046473175,0.04540489,0.044137936,0.043487094,0.040712684,0.044281103,0.048131093,0.047640055,0.046623126,0.045881804,0.036086977,0.033114035,0.03533472,0.038609337,0.03737824,0.033448383,0.034841403,0.04237522,0.055881184,0.06645313,0.062945314,0.06859246,0.07005828,0.049414776,label9
0.0289356,0.03855429,0.047032442,0.055695396,0.043056037,0.037771095,0.03583099,0.042000867,0.044429526,0.036395986,0.035563637,0.035846047,0.029166404,0.028523628,0.028116597,0.029078031,0.030392777,0.035606235,0.035081387,0.030961275,0.03040397,0.034452423,0.03999968,0.03781179,0.041306797,0.04695773,0.061931975,0.048985817,0.041134298,0.017906638,0.08035839,0.08190043,0.0751646,0.07537487,0.053923003,0.040477987,0.036514636,0.027941471,0.02574713,0.031626977,0.032570146,0.028178884,0.028076472,0.031760037,0.031082084,0.030587869,0.028869582,0.023179825,0.022485731,0.023759592,0.023001995,0.025086286,0.021440864,0.026484514,0.03352871,0.04228835,0.062945314,0.06859246,0.065387726,0.05647403,label0
0.01808475,0.02669143,0.027666142,0.03620201,0.049680043,0.06798797,0.07962442,0.10500217,0.11995972,0.13648495,0.12002727,0.08762367,0.05833281,0.046350893,0.04568947,0.0472518,0.049388263,0.05143123,0.050673116,0.050312072,0.04940645,0.049764615,0.051999584,0.05461703,0.053698838,0.04695773,0.034062587,0.03367775,0.031641766,0.013429979,0.020089598,0.0189001,0.014093364,0.015868394,0.017974336,0.020238994,0.019917075,0.01746342,0.018390806,0.019766862,0.020356342,0.020127773,0.024065547,0.023820028,0.019426303,0.022940902,0.021652186,0.07616228,0.08030618,0.080188625,0.08050698,0.078046225,0.08040324,0.07945354,0.08382177,0.0875973,0.09607443,0.10669938,0.13077545,0.16236283,label1
0.032552548,0.04745143,0.049799055,0.061264936,0.07617607,0.06798797,0.063699536,0.07560156,0.075530194,0.07279197,0.07112727,0.0677092,0.06562441,0.06417816,0.06326234,0.06542557,0.06838375,0.07121247,0.066264845,0.06192255,0.06080794,0.06890485,0.06799946,0.071422264,0.07022156,0.08307906,0.061931975,0.055109043,0.044298474,0.026859958,0.060268793,0.0945005,0.08925797,0.07934197,0.08268194,0.080955975,0.086307324,0.09430246,0.10298852,0.063253954,0.04885522,0.044281103,0.040109247,0.039700046,0.038852606,0.038234837,0.036086977,0.033114035,0.028910225,0.02969949,0.04312874,0.078046225,0.072362915,0.06885974,0.06705742,0.06947372,0.07288405,0.06859246,0.07472883,0.05647403,label0
0.0144678,0.02076,0.022132915,0.027847698,0.03643203,0.045325313,0.051755875,0.058801215,0.06664429,0.06369297,0.06223636,0.05576052,0.05104121,0.04991635,0.04568947,0.050886553,0.049388263,0.05143123,0.10134623,0.11610478,0.11401489,0.11101337,0.10799914,0.033610478,0.028914759,0.025284931,0.02167619,0.018369682,0.018985061,0.008953319,0.020089598,0.025200132,0.028186727,0.031736787,0.028758936,0.033731654,0.036514636,0.041912206,0.044137936,0.047440466,0.04885522,0.04830666,0.048131093,0.047640055,0.046623126,0.045881804,0.043304373,0.04635965,0.089942925,0.086128525,0.08625748,0.08362096,0.07772313,0.07415664,0.06705742,0.015102983,0.016564557,0.015242768,0.018682208,0.021177761,label4
0.0361695,0.04745143,0.055332284,0.06683448,0.07286406,0.06798797,0.063699536,0.06720139,0.07108724,0.07279197,0.07112727,0.09558946,0.076561816,0.06417816,0.07380607,0.087234095,0.075981945,0.07121247,0.06236691,0.06579271,0.06460843,0.065076806,0.06399949,0.07562358,0.074352235,0.09391546,0.07431837,0.061232273,0.05062683,0.035813276,0.010044799,0.044100232,0.07046682,0.08330907,0.07549221,0.08432914,0.086307324,0.09779514,0.10298852,0.09092756,0.07328283,0.064408876,0.060163867,0.05955007,0.05439365,0.05352877,0.054130465,0.049671054,0.051395956,0.05345908,0.066130735,0.07525886,0.07504302,0.06885974,0.06985148,0.06947372,0.06957114,0.05716038,0.032693863,0.021177761,label8
0.0361695,0.050417144,0.055332284,0.06683448,0.07286406,0.06798797,0.063699536,0.06720139,0.07108724,0.07279197,0.07557272,0.09558946,0.076561816,0.06417816,0.07380607,0.087234095,0.075981945,0.07121247,0.06236691,0.06192255,0.06460843,0.061248757,0.06799946,0.07562358,0.07848292,0.09391546,0.07431837,0.061232273,0.05062683,0.035813276,0.010044799,0.044100232,0.07046682,0.08330907,0.07549221,0.08432914,0.086307324,0.09779514,0.10298852,0.09092756,0.07328283,0.064408876,0.060163867,0.05955007,0.05439365,0.05352877,0.054130465,0.049671054,0.051395956,0.05345908,0.066130735,0.069684125,0.07504302,0.07150819,0.06985148,0.06947372,0.06957114,0.060971074,0.037364416,0.028237015,label8
