@RELATION digits
@Attribute 0 numeric
@Attribute 1 numeric
@Attribute 2 numeric
@Attribute 3 numeric
@Attribute 4 numeric
@Attribute 5 numeric
@Attribute 6 numeric
@Attribute 7 numeric
@Attribute 8 numeric
@Attribute 9 numeric
@Attribute 10 numeric
@Attribute 11 numeric
@Attribute 12 numeric
@Attribute 13 numeric
@Attribute 14 numeric
@Attribute 15 numeric
@Attribute 16 numeric
@Attribute 17 numeric
@Attribute 18 numeric
@Attribute 19 numeric
@Attribute 20 numeric
@Attribute 21 numeric
@Attribute 22 numeric
@Attribute 23 numeric
@Attribute 24 numeric
@Attribute 25 numeric
@Attribute 26 numeric
@Attribute 27 numeric
@Attribute 28 numeric
@Attribute 29 numeric
@Attribute 30 numeric
@Attribute 31 numeric
@Attribute 32 numeric
@Attribute 33 numeric
@Attribute 34 numeric
@Attribute 35 numeric
@Attribute 36 numeric
@Attribute 37 numeric
@Attribute 38 numeric
@Attribute 39 numeric
@Attribute 40 numeric
@Attribute 41 numeric
@Attribute 42 numeric
@Attribute 43 numeric
@Attribute 44 numeric
@Attribute 45 numeric
@Attribute 46 numeric
@Attribute 47 numeric
@Attribute 48 numeric
@Attribute 49 numeric
@Attribute 50 numeric
@Attribute 51 numeric
@Attribute 52 numeric
@Attribute 53 numeric
@Attribute 54 numeric
@Attribute 55 numeric
@Attribute 56 numeric
@Attribute 57 numeric
@Attribute 58 numeric
@Attribute 59 numeric
@Attribute 60 numeric
@Attribute 61 numeric
@Attribute 62 numeric
@Attribute 63 numeric
@Attribute 64 numeric
@Attribute 65 numeric
@Attribute 66 numeric
@Attribute 67 numeric
@Attribute 68 numeric
@Attribute 69 numeric
@Attribute 70 numeric
@Attribute 71 numeric
@Attribute 72 numeric
@Attribute 73 numeric
@Attribute 74 numeric
@Attribute 75 numeric
@Attribute 76 numeric
@Attribute 77 numeric
@Attribute 78 numeric
@Attribute 79 numeric
@Attribute 80 numeric
@Attribute 81 numeric
@Attribute 82 numeric
@Attribute 83 numeric
@Attribute 84 numeric
@Attribute 85 numeric
@Attribute 86 numeric
@Attribute 87 numeric
@Attribute 88 numeric
@Attribute 89 numeric
@Attribute 90 numeric
@Attribute 91 numeric
@Attribute 92 numeric
@Attribute 93 numeric
@Attribute 94 numeric
@Attribute 95 numeric
@Attribute 96 numeric
@Attribute 97 numeric
@Attribute 98 numeric
@Attribute 99 numeric
@Attribute 100 numeric
@Attribute 101 numeric
@Attribute 102 numeric
@Attribute 103 numeric
@Attribute 104 numeric
@Attribute 105 numeric
@Attribute 106 numeric
@Attribute 107 numeric
@Attribute 108 numeric
@Attribute 109 numeric
@Attribute 110 numeric
@Attribute 111 numeric
@Attribute 112 numeric
@Attribute 113 numeric
@Attribute 114 numeric
@Attribute 115 numeric
@Attribute 116 numeric
@Attribute 117 numeric
@Attribute 118 numeric
@Attribute 119 numeric
@Attribute class {label0,label1,label2,label3,label4,label5,label6,label7,label8,label9}
@DATA
0.0044289283,0.0018683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677477,0.008902225,0.0022828893,0.0013591147,0.0018358176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015828473,0.0012440429,0.022550372,0.022576654,0.021896942,0.021662813,0.021919854,0.0221498,0.022292357,0.022469511,0.022789735,0.02296645,0.02278975,0.022404185,0.02227861,0.022183076,0.02196504,0.021696659,0.021541776,0.0214434,0.021451881,0.021407474,0.021468397,0.021676235,0.021969665,0.022274937,0.0226275,0.023009134,0.02329721,0.024003152,0.024241753,0.02539067,0.02572598,0.0237675,0.022577811,0.02172407,0.02124022,0.021575954,0.02122363,0.020797824,0.02051301,0.02037065,0.020226654,0.020073213,0.02001337,0.020018661,0.020084081,0.0201512,0.020243205,0.020334521,0.020376975,0.020475697,0.020620856,0.02081986,0.021071097,0.021502575,0.022054514,0.022609873,0.02244002,0.02319187,0.024166748,0.026451742,label0
0.017715713,0.022420311,0.019906634,0.022148617,0.016925106,0.016045174,0.008688613,0.008223458,0.0038320508,0.007099948,0.0158011,0.016154032,0.016997114,0.017820455,0.018000575,0.017181987,0.015457508,0.014643421,0.014201202,0.013571049,0.013906967,0.0150607,0.015636316,0.016081046,0.017623056,0.02060036,0.02193042,0.022293488,0.02130973,0.021365339,0.0,0.0,0.014686541,0.017155575,0.015137718,0.016821114,0.01855612,0.013758058,0.015478434,0.008822652,0.009895414,0.011708326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02422077,0.022576654,0.021896942,0.021662813,0.021919854,0.0221498,0.022292357,0.022469511,0.022789735,0.02296645,0.02278975,0.022404185,0.02227861,0.022183076,0.02196504,0.021696659,0.021541776,0.0214434,0.021451881,0.021407474,0.021468397,0.021676235,0.021969665,0.022274937,0.0226275,0.023009134,0.02329721,0.024003152,0.025107529,0.02843755,0.0,0.0,0.006450803,0.006206877,0.0068272133,0.006695986,0.006586644,0.0064544976,0.0063661067,0.019668214,0.019529182,0.019381033,0.02001337,0.020018661,0.020084081,0.0201512,0.020243205,0.020334521,0.020376975,0.020475697,0.020620856,0.02081986,0.021071097,0.021502575,0.022054514,0.022609873,0.02324145,0.02402015,0.025029846,0.027431438,label1
0.005905238,0.0037367188,0.0022118483,0.0024609575,0.0024178724,0.0022921676,0.0021721532,0.0020558645,0.0019160254,0.003549974,0.036869235,0.034102958,0.035882797,0.03564091,0.034001086,0.028636646,0.024045013,0.021151608,0.017357025,0.015078943,0.013906967,0.0150607,0.012161578,0.010720697,0.009790587,0.009155716,0.0048734266,0.002477054,0.0,0.001780445,0.03196045,0.0027182293,0.0018358176,0.0021444468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019090713,0.0015828473,0.0024880858,0.021715173,0.021798149,0.021896942,0.021662813,0.021919854,0.0221498,0.022292357,0.022469511,0.022789735,0.022174504,0.022003898,0.020859068,0.019973926,0.01912334,0.018177964,0.016459534,0.015599216,0.014788552,0.0133149605,0.013287397,0.012584923,0.011959302,0.010606045,0.009985317,0.009363104,0.008727603,0.008836872,0.024003152,0.025107529,0.02843755,0.026678793,0.024616338,0.023384161,0.02249993,0.021998798,0.021575954,0.02122363,0.020797824,0.02051301,0.02037065,0.020226654,0.020073213,0.02001337,0.020018661,0.020084081,0.0201512,0.020243205,0.020334521,0.020376975,0.020475697,0.020620856,0.02081986,0.021071097,0.021502575,0.022054514,0.022609873,0.02324145,0.02402015,0.025029846,0.027431438,label2
0.0044289283,0.0018683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001774987,0.036869235,0.032308064,0.026439955,0.021780556,0.02000064,0.024818426,0.027480014,0.03091389,0.03471405,0.033173677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677477,0.008902225,0.0022828893,0.0013591147,0.0018358176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015828473,0.0024880858,0.022550372,0.021798149,0.021896942,0.021662813,0.021919854,0.0221498,0.022292357,0.022469511,0.022789735,0.02296645,0.022003898,0.020859068,0.01843747,0.016063606,0.015148303,0.017955856,0.019313317,0.020703973,0.021451881,0.021407474,0.021468397,0.021676235,0.021969665,0.022274937,0.0226275,0.023009134,0.02329721,0.024003152,0.024241753,0.02539067,0.02572598,0.0237675,0.022577811,0.02172407,0.02124022,0.021575954,0.02122363,0.020797824,0.02051301,0.02037065,0.020226654,0.020073213,0.02001337,0.020018661,0.020084081,0.0201512,0.020243205,0.020334521,0.020376975,0.020475697,0.020620856,0.02081986,0.021071097,0.021502575,0.022054514,0.022609873,0.02244002,0.02319187,0.024166748,0.026451742,label3
0.023620952,0.02802539,0.030965874,0.034453403,0.03143234,0.02750601,0.023893686,0.020558644,0.01724423,0.015974883,0.0158011,0.014359141,0.013219978,0.011880303,0.01000032,0.0076364386,0.0068700034,0.0048811403,0.0031558229,0.0015078944,0.0,0.0,0.03127263,0.033948872,0.037204232,0.04348965,0.046297554,0.04706403,0.04498721,0.033828456,0.022828894,0.02582318,0.03304472,0.036455598,0.037844297,0.039249267,0.040204924,0.041274175,0.042565692,0.035290606,0.03463395,0.035124976,0.033020746,0.030459894,0.01846084,0.010450171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026381394,0.02305541,0.04342724,0.040298123,0.03627236,0.0300741,0.024880858,0.018374378,0.016348612,0.015101339,0.014192876,0.013605427,0.013748151,0.013836635,0.013171782,0.012573647,0.019006718,0.018860484,0.018541396,0.01843747,0.018358408,0.018177964,0.017955856,0.017827677,0.017746262,0.01775328,0.020669285,0.021468397,0.021676235,0.018939367,0.018434431,0.018726207,0.019042043,0.019280449,0.019864677,0.020778645,0.023359416,0.020009095,0.017825624,0.01693336,0.016293053,0.015930165,0.015623967,0.015368836,0.015060494,0.014854249,0.0147511605,0.014646888,0.0145357745,0.01449244,0.014496272,0.014543644,0.014592248,0.014658873,0.014724998,0.015458395,0.020475697,0.020620856,0.02081986,0.021071097,0.021502575,0.021294013,0.017152319,0.016830014,0.017393902,0.018125061,0.020573579,label4
0.0014763095,0.0018683594,0.0022118483,0.0024609575,0.0024178724,0.0022921676,0.0021721532,0.0020558645,0.0019160254,0.001774987,0.0017556779,0.0,0.0,0.0,0.044001408,0.042000413,0.03778502,0.03579503,0.03471405,0.033173677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677477,0.008902225,0.012555892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016172558,0.023385571,0.021798149,0.021141876,0.0067229415,0.0068027135,0.0068740756,0.0061496156,0.006198486,0.0062868237,0.006335573,0.006286828,0.020859068,0.021510381,0.022183076,0.02196504,0.021696659,0.021541776,0.0214434,0.021451881,0.021407474,0.021468397,0.021676235,0.021969665,0.022274937,0.0226275,0.023009134,0.02329721,0.024003152,0.024241753,0.02539067,0.02572598,0.0237675,0.022577811,0.02172407,0.02124022,0.021575954,0.02122363,0.020797824,0.02051301,0.02037065,0.020226654,0.020073213,0.02001337,0.020018661,0.020084081,0.0201512,0.020243205,0.020334521,0.020376975,0.020475697,0.020620856,0.02081986,0.021071097,0.021502575,0.022054514,0.022609873,0.02244002,0.02319187,0.024166748,0.026451742,label5
0.0044289283,0.0018683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677477,0.008902225,0.0022828893,0.0013591147,0.0018358176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019090713,0.0015828473,0.018660644,0.021715173,0.021798149,0.021141876,0.02091582,0.021163998,0.021386012,0.021523654,0.0216947,0.022003883,0.006335573,0.006286828,0.0061804648,0.0061458233,0.019888274,0.021207625,0.021696659,0.021541776,0.0214434,0.021451881,0.021407474,0.021468397,0.021676235,0.021969665,0.022274937,0.0226275,0.023009134,0.02329721,0.024003152,0.024241753,0.02539067,0.02572598,0.0237675,0.022577811,0.02172407,0.02124022,0.021575954,0.02122363,0.020797824,0.02051301,0.02037065,0.020226654,0.020073213,0.02001337,0.020018661,0.020084081,0.0201512,0.020243205,0.020334521,0.020376975,0.020475697,0.020620856,0.02081986,0.021071097,0.021502575,0.022054514,0.022609873,0.02244002,0.02319187,0.024166748,0.026451742,label6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039061423,0.03448846,0.031949766,0.029846525,0.030513173,0.030217092,0.029700758,0.030000959,0.026727535,0.024045013,0.022778654,0.02051285,0.019602627,0.018542623,0.020080933,0.019111052,0.017867828,0.019581174,0.02060036,0.02193042,0.019816432,0.016574234,0.01424356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02422077,0.022576654,0.021896942,0.02091582,0.021163998,0.021386012,0.020754954,0.02014508,0.020432176,0.019798664,0.019646337,0.018541396,0.01843747,0.017593473,0.016663134,0.016459534,0.015599216,0.0155279795,0.014794401,0.014025586,0.014065502,0.013454215,0.013636343,0.013057722,0.013264396,0.012694695,0.01205028,0.012415423,0.012120876,0.013203149,0.0057168845,0.0050930358,0.0048381025,0.0046551577,0.004551476,0.0044639907,0.004391096,0.020080658,0.02051301,0.02037065,0.020226654,0.020073213,0.02001337,0.020018661,0.019391526,0.018761462,0.017451039,0.016828569,0.015458395,0.01412117,0.012799152,0.012204745,0.010898843,0.009639085,0.009126006,0.0077965083,0.006411434,0.0049696863,0.0043154904,0.0019593884,label7
0.0044289283,0.0018683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017948926,0.0056657046,0.011880303,0.016000511,0.0076364386,0.0034350017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677477,0.008902225,0.0022828893,0.0013591147,0.0018358176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015828473,0.0024880858,0.022550372,0.021798149,0.021896942,0.021662813,0.021919854,0.0221498,0.022292357,0.022469511,0.022789735,0.02296645,0.02278975,0.021631626,0.020742154,0.018358408,0.016663134,0.019452177,0.020798955,0.0214434,0.021451881,0.021407474,0.021468397,0.021676235,0.021969665,0.022274937,0.0226275,0.023009134,0.02329721,0.024003152,0.024241753,0.02539067,0.02572598,0.0237675,0.022577811,0.02172407,0.02124022,0.021575954,0.02122363,0.020797824,0.02051301,0.02037065,0.020226654,0.020073213,0.02001337,0.020018661,0.020084081,0.0201512,0.020243205,0.020334521,0.020376975,0.020475697,0.020620856,0.02081986,0.021071097,0.021502575,0.022054514,0.022609873,0.02244002,0.02319187,0.024166748,0.026451742,label8
0.0044289283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019091096,0.0051525026,0.03579503,0.03471405,0.033173677,0.0015452185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677477,0.008902225,0.0011414447,0.0013591147,0.0018358176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015828473,0.0012440429,0.022550372,0.022576654,0.021896942,0.021662813,0.021919854,0.0221498,0.022292357,0.022469511,0.022789735,0.02296645,0.02278975,0.022404185,0.02227861,0.022183076,0.02196504,0.021696659,0.021541776,0.0214434,0.021451881,0.021407474,0.021468397,0.021676235,0.021969665,0.022274937,0.0226275,0.023009134,0.02329721,0.024003152,0.024241753,0.02539067,0.02572598,0.0237675,0.022577811,0.02172407,0.02124022,0.021575954,0.02122363,0.020797824,0.02051301,0.02037065,0.020226654,0.020073213,0.02001337,0.020018661,0.020084081,0.0201512,0.020243205,0.020334521,0.020376975,0.020475697,0.020620856,0.02081986,0.021071097,0.021502575,0.022054514,0.022609873,0.02244002,0.02319187,0.024166748,0.026451742,label9
